,Id,EssaySet,Score1,Score2,EssayText,split
1593,15720,6,0,0,"flagella: is a long tail, cilia: little hair like things,",train
1594,15677,6,0,0,SOME CELLS USE FLAGELAM FOR MOVEMENT,train
1595,14148,6,2,2,"One process used by cells to control the movement of substances across the cell membrane is osmosis. Cells use osmosis to either gain or get rid of water by passing it across the cell membrane.      Another process used by cells is cellular diffusion. This is like osmosis, it is the process of substances moving from an area of high concentration, to an area of low concentration.",test
1596,14457,6,0,0,osmosis-uses water to move substances from high to lowdiifusion-,train
1597,15572,6,0,0,InterphaseTelophaseAnaphase,test
1598,14930,6,0,0,Golgi Apparatus,train
1599,15308,6,0,0,tRNAmitochondria,test
1600,15036,6,0,0,"Difusion, helps move water based particels in and out of the cell. Osmosis:  move non water based particels in ond out of the cell.",train
1601,15322,6,0,0,"The three processes include tRNA, mRNA, and rRNA.",test
1602,15538,6,0,0,"The cell could have the cell membrane, cell wall, and the cells outer edges that protect them from one another.",test
1603,15010,6,0,0,"Reproduction, dying off of old cells, and living",test
1604,15377,6,0,0,"Cells have a cell wall, which controls what goes in and out of the cell.",train
1605,14670,6,0,0,the nucleousThe cytoplasm,train
1606,15682,6,0,0,they use movement.,train
1607,15556,6,0,0,Nucleous is the main part of the cell more likely the brain of the cell.Ribosomes are then created by the Nucleous there job is to make the proteins for the cell.Proteins are created by the Ribosomes which then are used to give energy for the cell so it can move and start the processes all over again.,test
1608,14246,6,0,0,cells use the flagella..,train
1609,14241,6,0,0,Organelles.,train
1610,15661,6,1,1,endocytosis is particles going into the cellexocytosis ss particles going out of the cellosmosis is water moving in and out of the cellpenocytosis is small and liquid particles going into the cellphagocytosis is large particles going into the cell,train
1611,14460,6,0,0,1) nuclear pores move things in and out of the nuclues2) the cell membrane allows substances to m ove in and out of the cell while protecting it from some substances3) Cytoplasm holds everythiing in place in a cell,train
1612,14854,6,0,0,The rough er golgi membrane in the mitichondria,train
1613,14616,6,0,0,anaphase-interphase-metaphase-,train
1614,14017,6,0,0,"Diffusion, Osmosis, Endocytosis",train
1615,15273,6,0,0,1. The cell membrane blocks cells from moving around.2. A process called cellular respiration.3. A process called cell diffusion.,train
1616,14472,6,0,0,One of the processes is diffusion. The second one is,train
1617,15126,6,0,0,"The three phases I know are metaphase,anaphase, and telophase.",train
1618,14776,6,0,0,They can be carried by another organism or could be floating around. Get attached to something then it moves them.,train
1619,14189,6,0,0,"1. They are connected to the membrane so that they can controll movement.2. they are feeding the membrane, giving it nutrients and such to make it work better.3.there is a thick gell that allows only the movement of substances pass through.",test
1620,15031,6,0,1,"Diffusion which is the processes of moving materals in and out of the cell, osmosis which is the procsess of water moving in and out of the cell, and fermentation which controls the proteins coming in and out of the cell",train
1621,15383,6,0,0,Cells have many different substances that need moving across the membrane. One process would be electron transport chain (ETC). The electron transport chain or ETC carries neutrons across the cell membrane. Another process would be active transport. Active transport is used in prokayreotes and eukaryotes. It carries waste out and carries proteins in. One last thing that cells use is diffusion. Diffusion carries everything the cells need across the cell membrane and balances the waste products.,train
1622,14357,6,1,1,"Osmosis is the diffusion of water across the cell membrane.By Mitosis, the cell is divided, leaving more room for increased production and disposal of substances.The Golgi apparatus is used to diffuse substances, such as removing damaged proteins from the cell.",train
1623,14039,6,0,0,they use their membrane to filter things in and out of the cell then proteins take watever it is to be used,train
1624,14716,6,0,0,"There is transition, translation, and transcription.",train
1625,14810,6,0,0,"The ribosomes decide what enters and leaves the cell. The nucleus lets the waste exit the cell membrane. And, the mitochondria decides at times what can enter.",train
1626,15235,6,0,0,flagella- for movement.water.,train
1627,14383,6,0,0,The stimulas keeps the proteins and organalles in place so that the membrane dose not let proteins move freely trough it.,train
1628,15330,6,0,0,"The cell membrane is around the the cell, to protech it from every viosas from coming in the cell, also gives the cell food to eat.",test
1629,15548,6,0,0,"enzyme, protis, ad they have to take in a eukaryote",test
1630,14231,6,0,0,"the cell membrane controls them by having openings only certain substances can go in, by making a substance that wont allow them to come in and by letting some in",train
1631,14622,6,0,0,mRNArRNAtRNA,test
1632,14393,6,0,0,The nuclear pores.The nucleus.Premeable acceptable.,train
1633,15471,6,1,1,Endocytosis-Stuff going into the cellExocytosis-Stuff being excreted from the cellOsmosis-Movement of water through a cell,train
1634,14968,6,0,0,The cell does through movements to control the cell membrane is the cell wall. It control what enters and leaves they cell.flegall helps the cell move.,train
1635,15077,6,0,0,mitosisosmosismeiosis,train
1636,15017,6,0,0,"osmosis, mitosis, and meiosis",train
1637,14269,6,0,0,metaphase- slows it down to create the processtelaphase-speeds it up to create the process.,train
1638,14417,6,0,0,1.they gather protin from out side.2.they keep moving from one place to another.3.it all process the membrane.,train
1639,14461,6,0,0,Flagellum is a tail like structure that helps the cells move. Sprilla are tail like structures all over that help it move more quickly. Coci is a movement that the cell uses to move all around.,test
1640,15303,6,0,0,The three processes used by cells are they,train
1641,14207,6,0,0,"The cell membrane moves substances near the nucleaus. As new cells form, the membrane starts to multiply as the cells do.",train
1642,14525,6,0,0,"The three processes are replication, transcription, and translation.",train
1643,15444,6,0,0,"Protien, genes, and gemetes.The protein go's into the cellThe genes growsand the gemetes develope",test
1644,14427,6,0,0,Three processes used by cells to control substance movement are:Nucleus- tells the cell what to do.Ribosomes- transports proteins across the cell.Endoplasmic reticulum- carries ribosomes through the cell.,train
1645,14603,6,0,0,control the membrane control its movements,train
1646,15583,6,0,0,"The three processes on which cells use to control the movement of substances across the cell membrane are respiration, homeostasis, and the lipids going through the cell membrane being able to go in and out.",test
